car_name,Engine,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Kilometers_Driven,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Power,Price,Region_North,Region_South,Region_West,Seats,Transmission_Manual,Year,car_age,car_make,car_model,car_spec,mileage_no,mileage_unit
Honda Amaze,1498.0,True,False,False,False,57000,False,False,False,98.6,3.45,False,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,52516,False,False,False,86.7,4.65,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,79000,False,False,False,86.7,4.0,False,False,True,5.0,True,2015,10,Honda,Amaze,VX i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,9000,False,False,False,86.7,5.75,False,False,True,5.0,True,2016,9,Honda,Amaze,VX O i VTEC,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,62550,False,False,False,98.6,5.6,False,True,False,5.0,True,2015,10,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,33800,False,True,False,98.6,4.7,False,True,False,5.0,True,2013,12,Honda,Amaze,EX i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,12000,False,False,False,98.6,8.5,False,True,False,5.0,True,2018,7,Honda,Amaze,VX Diesel,27.4,kmpl
Honda Amaze,1498.0,True,False,False,False,48000,False,False,False,98.6,4.5,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,33000,False,False,False,86.7,6.5,False,True,False,5.0,True,2016,9,Honda,Amaze,SX i-VTEC,17.8,kmpl
Honda Amaze,1198.0,False,False,False,True,28246,False,True,False,86.7,4.94,False,True,False,5.0,True,2014,11,Honda,Amaze,SX i-VTEC,17.8,kmpl
Honda Amaze,1198.0,False,False,False,True,48000,False,False,False,86.7,2.75,False,False,False,5.0,True,2014,11,Honda,Amaze,EX i-Vtech,18.0,kmpl
Honda Amaze,1199.0,False,False,False,True,51672,False,False,False,88.76,5.68,False,True,False,5.0,True,2016,9,Honda,Amaze,S Petrol,19.5,kmpl
Honda Amaze,1498.0,True,False,False,False,15388,False,False,False,98.6,7.5,False,True,False,5.0,True,2016,9,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,36000,False,False,False,98.6,3.25,False,False,False,5.0,True,2014,11,Honda,Amaze,SX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,61691,False,False,False,98.6,5.38,False,True,False,5.0,True,2015,10,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,89429,False,False,False,98.6,3.65,True,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1199.0,False,False,False,True,1700,False,False,False,88.76,7.8,False,False,True,5.0,False,2018,7,Honda,Amaze,V CVT Petrol,19.0,kmpl
Honda Amaze,1198.0,False,False,False,True,40000,False,False,False,86.7,2.9,False,False,False,5.0,True,2013,12,Honda,Amaze,E i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,97236,False,False,False,98.6,4.4,False,True,False,5.0,True,2014,11,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,90000,False,False,False,98.6,3.8,True,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,47000,False,False,False,86.7,4.15,False,False,True,5.0,True,2013,12,Honda,Amaze,VX i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,70961,False,False,False,98.6,4.0,True,False,False,5.0,True,2013,12,Honda,Amaze,EX i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,19000,False,False,False,86.7,4.75,False,False,True,5.0,False,2014,11,Honda,Amaze,S AT i-Vtech,15.5,kmpl
Honda Amaze,1498.0,True,False,False,False,52000,False,True,False,98.6,4.1,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,52513,False,False,False,86.7,4.65,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,48000,False,True,False,98.6,4.5,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,66355,False,False,False,86.7,4.12,False,True,False,5.0,True,2014,11,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,69876,False,False,False,86.7,3.9,True,False,False,5.0,True,2014,11,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,57937,False,False,False,86.7,5.4,False,True,False,5.0,False,2014,11,Honda,Amaze,VX AT i-Vtech,15.5,kmpl
Honda Amaze,1498.0,True,False,False,False,62000,False,False,False,98.6,6.1,False,False,True,5.0,True,2016,9,Honda,Amaze,E i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,44000,False,True,False,86.7,4.35,False,True,False,5.0,True,2013,12,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,29000,False,False,False,98.6,5.99,False,True,False,5.0,True,2015,10,Honda,Amaze,S Diesel,27.4,kmpl
Honda Amaze,1498.0,True,False,False,False,60207,False,False,False,98.6,5.5,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-DTEC,25.8,kmpl
Honda Amaze,1199.0,False,False,False,True,40866,False,False,False,86.76,5.47,False,True,False,5.0,True,2016,9,Honda,Amaze,V Petrol,19.5,kmpl
Honda Amaze,1498.0,True,False,False,False,20000,False,True,False,98.6,4.5,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,44753,False,False,False,86.7,4.94,False,True,False,5.0,True,2014,11,Honda,Amaze,E i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,51806,False,False,False,98.6,5.4,False,True,False,5.0,True,2016,9,Honda,Amaze,SX i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,42000,False,True,False,86.7,4.3,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,72411,False,False,False,86.7,4.25,False,False,True,5.0,True,2014,11,Honda,Amaze,E i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,38755,False,False,False,98.6,3.2,False,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,42023,False,False,False,86.7,4.34,False,False,True,5.0,False,2015,10,Honda,Amaze,S AT i-Vtech,15.5,kmpl
Honda Amaze,1498.0,True,False,False,False,51587,False,False,False,98.6,5.27,False,True,False,5.0,True,2016,9,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,32005,False,False,False,86.7,4.25,False,False,True,5.0,True,2017,8,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,110000,False,False,False,98.6,4.65,False,False,True,5.0,True,2015,10,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,81000,False,False,False,98.6,4.1,False,False,True,5.0,True,2014,11,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,58000,False,False,False,98.6,4.45,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,19000,False,False,False,86.7,6.25,True,False,False,5.0,False,2016,9,Honda,Amaze,VX AT i-Vtech,15.5,kmpl
Honda Amaze,1498.0,True,False,False,False,61000,False,False,False,98.6,4.35,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,39575,False,False,False,98.6,3.25,False,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1199.0,False,False,False,True,69000,False,False,False,88.76,4.5,True,False,False,5.0,True,2014,11,Honda,Amaze,S Petrol,19.5,kmpl
Honda Amaze,1198.0,False,False,False,True,61795,False,False,False,86.7,5.53,False,True,False,5.0,True,2017,8,Honda,Amaze,S i-VTEC,17.8,kmpl
Honda Amaze,1498.0,True,False,False,False,66000,False,False,False,98.6,3.5,True,False,False,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,39000,False,False,False,86.7,4.45,False,False,True,5.0,False,2014,11,Honda,Amaze,S AT i-Vtech,15.5,kmpl
Honda Amaze,1198.0,False,False,False,True,51361,False,False,False,86.7,4.94,False,True,False,5.0,True,2015,10,Honda,Amaze,E i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,32006,False,False,False,86.7,4.25,False,False,True,5.0,True,2017,8,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,74885,False,False,False,98.6,5.4,False,True,False,5.0,True,2014,11,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,40000,False,False,False,86.7,3.25,False,False,False,5.0,True,2013,12,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,48000,False,False,False,86.7,4.75,False,True,False,5.0,True,2014,11,Honda,Amaze,VX i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,49112,False,True,False,86.7,3.79,False,False,True,5.0,False,2014,11,Honda,Amaze,S AT i-Vtech,15.5,kmpl
Honda Amaze,1199.0,False,False,False,True,32576,False,False,False,88.76,3.15,False,False,False,5.0,True,2013,12,Honda,Amaze,S Petrol,19.5,kmpl
Honda Amaze,1498.0,True,False,False,False,59000,False,False,False,98.6,4.75,False,False,True,5.0,True,2014,11,Honda,Amaze,E i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,37000,False,False,False,86.7,5.25,False,True,False,5.0,True,2016,9,Honda,Amaze,SX i-VTEC,17.8,kmpl
Honda Amaze,1198.0,False,False,False,True,39879,False,False,False,86.7,3.89,False,False,True,5.0,True,2013,12,Honda,Amaze,S i-VTEC,17.8,kmpl
Honda Amaze,1199.0,False,False,False,True,6000,False,False,False,86.76,6.7,True,False,False,5.0,True,2018,7,Honda,Amaze,V Petrol,19.5,kmpl
Honda Amaze,1198.0,False,False,False,True,48997,False,True,False,86.7,5.21,False,True,False,5.0,True,2014,11,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,34327,False,False,False,86.7,5.4,False,True,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,29000,False,False,False,86.7,4.25,False,False,True,5.0,True,2014,11,Honda,Amaze,SX i-VTEC,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,46500,False,False,False,98.6,3.3,False,False,False,5.0,True,2013,12,Honda,Amaze,S Diesel,27.4,kmpl
Honda Amaze,1498.0,True,False,False,False,60334,False,False,False,98.6,5.43,False,True,False,5.0,True,2015,10,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,18776,False,False,False,86.7,4.75,True,False,False,5.0,True,2014,11,Honda,Amaze,S i-VTEC,17.8,kmpl
Honda Amaze,1198.0,False,False,False,True,6714,False,False,False,86.7,4.75,True,False,False,5.0,True,2016,9,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,63000,False,True,False,98.6,4.25,True,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,61297,False,False,False,98.6,4.35,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,75348,False,False,False,98.6,3.75,True,False,False,5.0,True,2013,12,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,37578,False,False,False,86.7,6.14,False,True,False,5.0,True,2017,8,Honda,Amaze,E i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,41210,False,False,False,86.7,4.4,True,False,False,5.0,True,2014,11,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,61510,False,False,False,98.6,4.75,False,True,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,71000,False,True,False,98.6,4.5,False,False,True,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,46983,False,False,False,98.6,5.77,False,True,False,5.0,True,2016,9,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,47471,False,False,False,98.6,5.25,False,True,False,5.0,True,2016,9,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1199.0,False,False,False,True,25717,False,False,False,88.76,8.86,False,True,False,5.0,False,2019,6,Honda,Amaze,V CVT Petrol,19.0,kmpl
Honda Amaze,1498.0,True,False,False,False,38001,False,False,False,98.6,3.9,False,False,False,5.0,True,2013,12,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,138000,False,False,False,98.6,5.15,False,False,True,5.0,True,2016,9,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,16573,False,False,False,86.7,9.31,False,True,False,5.0,True,2019,6,Honda,Amaze,VX i-VTEC,17.8,kmpl
Honda Amaze,1498.0,True,False,False,False,76414,False,False,False,98.6,4.95,True,False,False,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,46992,False,False,False,98.6,3.75,False,False,False,5.0,True,2013,12,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,97439,False,False,False,98.6,4.41,False,True,False,5.0,True,2014,11,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,17362,False,False,False,86.7,5.65,False,False,True,5.0,True,2016,9,Honda,Amaze,VX i-Vtech,18.0,kmpl
Honda Amaze,1498.0,True,False,False,False,45000,False,True,False,98.6,3.3,True,False,False,5.0,True,2013,12,Honda,Amaze,E i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,128000,False,False,False,98.6,6.3,False,True,False,5.0,True,2017,8,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,84677,False,False,False,98.6,3.0,False,False,False,5.0,True,2014,11,Honda,Amaze,SX i-DTEC,25.8,kmpl
Honda Amaze,1198.0,False,False,False,True,39854,False,False,False,86.7,5.64,False,True,False,5.0,True,2016,9,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,53497,False,False,False,86.7,5.45,False,True,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1198.0,False,False,False,True,47234,False,False,False,86.7,5.09,False,True,False,5.0,True,2015,10,Honda,Amaze,S i-Vtech,18.0,kmpl
Honda Amaze,1199.0,False,False,False,True,21000,False,False,False,86.76,4.75,False,False,True,5.0,True,2014,11,Honda,Amaze,VX Petrol,19.5,kmpl
Honda Amaze,1498.0,True,False,False,False,91000,False,False,False,98.6,4.68,True,False,False,5.0,True,2015,10,Honda,Amaze,S i-Dtech,25.8,kmpl
Honda Amaze,1498.0,True,False,False,False,70602,False,False,False,98.6,4.83,False,True,False,5.0,True,2015,10,Honda,Amaze,VX i-DTEC,25.8,kmpl
Honda BR-V,1497.0,False,False,False,True,9000,False,False,False,117.3,8.5,False,False,True,7.0,True,2017,8,Honda,BR-V,i-VTEC S MT,15.4,kmpl
Honda BR-V,1498.0,True,False,False,False,32249,False,False,False,98.6,10.79,False,True,False,7.0,True,2017,8,Honda,BR-V,i-DTEC VX MT,21.9,kmpl
Honda BR-V,1497.0,False,False,False,True,34004,False,False,False,117.3,8.02,False,True,False,7.0,True,2016,9,Honda,BR-V,i-VTEC S MT,15.4,kmpl
Honda BRV,1497.0,False,False,False,True,35676,False,False,False,117.3,9.48,False,True,False,7.0,False,2017,8,Honda,BRV,i-VTEC V CVT,16.0,kmpl
Honda BRV,1497.0,False,False,False,True,18000,False,False,False,117.3,9.25,False,False,True,7.0,False,2017,8,Honda,BRV,i-VTEC V CVT,16.0,kmpl
Honda BRV,1497.0,False,False,False,True,9200,False,False,False,117.3,8.0,False,False,True,7.0,True,2016,9,Honda,BRV,i-VTEC V MT,15.4,kmpl
Honda BRV,1497.0,False,False,False,True,17000,False,False,False,117.3,9.5,False,False,True,7.0,False,2017,8,Honda,BRV,i-VTEC V CVT,16.0,kmpl
Honda BRV,1497.0,False,False,False,True,16503,False,False,False,117.3,9.5,False,False,True,7.0,False,2017,8,Honda,BRV,i-VTEC V CVT,16.0,kmpl
Honda Brio,1198.0,False,False,False,True,37300,False,True,False,86.8,6.46,False,True,False,5.0,False,2016,9,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,33280,False,False,False,86.8,2.39,False,False,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,45000,False,True,False,86.8,3.65,False,True,False,5.0,True,2012,13,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,91931,False,False,False,86.8,3.13,False,True,False,5.0,True,2012,13,Honda,Brio,1.2 VX MT,18.5,kmpl
Honda Brio,1198.0,False,False,False,True,30000,False,True,False,86.8,3.2,True,False,False,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,35000,False,False,False,86.8,4.25,False,False,True,5.0,False,2014,11,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,17003,False,False,False,86.8,3.15,False,False,True,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,32700,False,False,False,86.8,3.68,True,False,False,5.0,True,2016,9,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,26856,False,False,False,86.8,4.15,False,False,True,5.0,False,2014,11,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,50000,False,False,False,86.8,3.65,False,False,True,5.0,True,2012,13,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,79000,False,False,False,86.8,2.9,False,False,True,5.0,True,2012,13,Honda,Brio,S Option MT,18.4,kmpl
Honda Brio,1198.0,False,False,False,True,14821,False,False,False,86.8,5.37,False,True,False,5.0,True,2016,9,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,33000,False,False,False,86.8,3.24,True,False,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,53959,False,False,False,86.8,3.5,True,False,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,43521,False,False,False,86.8,4.25,False,True,False,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,63107,False,False,False,86.8,3.25,False,False,True,5.0,True,2013,12,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,70000,False,True,False,86.8,2.5,False,False,True,5.0,True,2012,13,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,41460,False,False,False,86.8,3.95,False,True,False,5.0,True,2014,11,Honda,Brio,1.2 VX MT,18.5,kmpl
Honda Brio,1198.0,False,False,False,True,20000,False,False,False,86.8,5.99,False,False,True,5.0,False,2017,8,Honda,Brio,1.2 VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,38735,False,False,False,86.8,4.92,False,True,False,5.0,True,2016,9,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,60000,False,False,False,86.8,3.25,False,True,False,5.0,True,2012,13,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,28000,False,False,False,86.8,4.95,False,True,False,5.0,False,2014,11,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,33793,False,False,False,86.8,3.74,False,True,False,5.0,True,2013,12,Honda,Brio,S Option MT,18.4,kmpl
Honda Brio,1198.0,False,False,False,True,55116,False,False,False,86.8,3.31,False,True,False,5.0,True,2013,12,Honda,Brio,E MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,27969,False,False,False,86.8,4.73,False,True,False,5.0,True,2016,9,Honda,Brio,E MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,22100,False,False,False,86.8,3.55,False,False,True,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,49024,False,False,False,86.8,2.3,False,False,True,5.0,True,2012,13,Honda,Brio,S Option MT,18.4,kmpl
Honda Brio,1198.0,False,False,False,True,35000,False,False,False,86.8,2.85,False,False,False,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,22000,False,False,False,86.8,3.95,False,False,True,5.0,True,2015,10,Honda,Brio,1.2 S MT,18.5,kmpl
Honda Brio,1198.0,False,False,False,True,49133,False,False,False,86.8,4.51,False,True,False,5.0,True,2015,10,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,53226,False,False,False,86.8,3.3,False,True,False,5.0,True,2013,12,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,31500,False,False,False,86.8,4.15,False,True,False,5.0,False,2012,13,Honda,Brio,S Option AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,42320,False,False,False,86.8,2.9,False,True,False,5.0,True,2013,12,Honda,Brio,EX MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,11000,False,False,False,86.8,3.9,False,False,True,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,45000,False,True,False,86.8,3.25,False,False,True,5.0,True,2013,12,Honda,Brio,VX,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,74325,False,False,False,86.8,3.51,False,True,False,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,50000,False,False,False,86.8,3.25,False,False,True,5.0,True,2013,12,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,44328,False,False,False,86.8,3.8,True,False,False,5.0,True,2015,10,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,33709,False,False,False,86.8,4.9,False,True,False,5.0,False,2013,12,Honda,Brio,S Option AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,58581,False,False,False,86.8,3.49,False,True,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,41000,False,False,False,86.8,3.1,False,False,True,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,36631,False,False,False,86.8,4.3,False,False,True,5.0,False,2014,11,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,47000,False,False,False,86.8,5.4,False,True,False,5.0,False,2013,12,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,28637,False,False,False,86.8,5.53,False,True,False,5.0,True,2014,11,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,54000,False,False,False,86.8,2.95,False,False,True,5.0,True,2012,13,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,32000,False,False,False,86.8,5.25,False,False,True,5.0,False,2016,9,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,32198,False,False,False,86.8,5.1,False,False,True,5.0,False,2016,9,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,36695,False,False,False,86.8,4.29,False,True,False,5.0,True,2015,10,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,32807,False,False,False,86.8,2.75,False,False,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,59000,False,False,False,86.8,3.25,False,False,True,5.0,True,2012,13,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,46650,False,False,False,86.8,4.25,True,False,False,5.0,True,2015,10,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,25000,False,False,False,86.8,2.75,False,False,True,5.0,True,2012,13,Honda,Brio,S Option MT,18.4,kmpl
Honda Brio,1198.0,False,False,False,True,67559,False,False,False,86.8,4.05,False,True,False,5.0,True,2013,12,Honda,Brio,S MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,39566,False,True,False,86.8,2.75,False,False,True,5.0,True,2012,13,Honda,Brio,S Option MT,18.4,kmpl
Honda Brio,1198.0,False,False,False,True,65167,False,False,False,86.8,3.28,False,False,True,5.0,True,2012,13,Honda,Brio,V MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,16000,False,False,False,86.8,4.35,False,True,False,5.0,True,2015,10,Honda,Brio,E MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,39000,False,True,False,86.8,3.49,False,False,True,5.0,False,2014,11,Honda,Brio,VX AT,16.5,kmpl
Honda Brio,1198.0,False,False,False,True,40315,False,False,False,86.8,2.75,True,False,False,5.0,True,2012,13,Honda,Brio,1.2 S Option MT,18.5,kmpl
Honda Brio,1198.0,False,False,False,True,50000,False,True,False,86.8,2.5,False,False,False,5.0,True,2014,11,Honda,Brio,EX MT,19.4,kmpl
Honda Brio,1198.0,False,False,False,True,33746,False,False,False,86.8,3.2,True,False,False,5.0,True,2013,12,Honda,Brio,1.2 VX MT,18.5,kmpl
Honda CR-V,2354.0,False,False,False,True,47700,False,True,False,152.0,5.25,False,True,False,5.0,True,2007,18,Honda,CR-V,2.4 MT,10.8,kmpl
Honda CR-V,1997.0,False,False,False,True,119000,False,False,True,141.1,3.91,True,False,False,5.0,True,2007,18,Honda,CR-V,RVi MT,13.1,kmpl
Honda CR-V,2354.0,False,False,False,True,78000,False,False,False,187.4,3.99,False,True,False,5.0,False,2004,21,Honda,CR-V,2.4L 4WD AT,12.0,kmpl
Honda CR-V,1997.0,False,False,False,True,63856,False,False,False,153.86,13.96,False,True,False,5.0,False,2015,10,Honda,CR-V,2.0L 2WD AT,13.7,kmpl
Honda CR-V,2354.0,False,False,False,True,94000,False,True,False,152.0,4.8,True,False,False,5.0,False,2010,15,Honda,CR-V,2.4 AT,10.1,kmpl
Honda CR-V,1997.0,False,False,False,True,24000,False,False,False,153.86,11.51,False,False,True,5.0,True,2014,11,Honda,CR-V,2.0L 2WD MT,13.7,kmpl
Honda CR-V,2354.0,False,False,False,True,46125,False,True,False,187.4,12.5,False,False,False,5.0,False,2013,12,Honda,CR-V,2.4L 4WD AT AVN,12.0,kmpl
Honda CR-V,2354.0,False,False,False,True,63050,False,False,False,158.8,17.5,False,False,True,5.0,False,2015,10,Honda,CR-V,2.4L 4WD AT,11.1,kmpl
